user_id,username,name,phone,email,governorate,city,is_active,profession,profession_ar,experience_years,average_rating,completed_jobs,accept_rate,is_available,is_verified,is_featured,hourly_rate,minimum_charge,currency,date_joined,profile_created_at
1126,user1126,Khaled Naguib,01073554061,user1126@example.com,matrouh,matrouh_city_1,True,سباكه,سباكه,4,1.3,143,93.7,True,True,False,192.0,131.2,EGP,2024-05-10 07:36:01,2024-05-17 07:36:01
3947,user3947,Amany Ali,01034608805,user3947@example.com,giza,giza_city_1,True,سباكه,سباكه,4,2.6,292,88.8,True,True,False,83.3,0.0,EGP,2025-08-09 13:12:10,2025-08-20 13:12:10
3950,user3950,Laila Fouad,01088105918,user3950@example.com,ismailia,ismailia_city_1,True,كهرباء,كهرباء,12,4.9,116,80.9,True,True,True,0.0,0.0,EGP,2024-04-30 05:10:49,2024-05-18 05:10:49
1058,user1058,Rania Adel,01093010827,user1058@example.com,minya,minya_city_1,True,سباكه,سباكه,19,1.6,282,74.4,True,False,False,148.0,224.7,EGP,2024-11-18 07:13:13,2024-12-08 07:13:13
1509,user1509,Mona Yasser,01023480253,user1509@example.com,matrouh,matrouh_city_3,True,نجاره,نجاره,25,4.6,102,67.1,True,True,True,0.0,138.1,EGP,2026-04-28 06:45:53,2026-05-11 06:45:53
1847,user1847,Khaled Youssef,01083683223,,beni_suef,beni_suef_city_2,True,كهرباء,كهرباء,9,4.5,58,60.3,True,True,False,194.6,58.0,EGP,2024-09-16 10:39:58,2024-09-20 10:39:58
2765,user2765,Samar Omar,01013319085,user2765@example.com,beheira,beheira_city_2,True,كهرباء,كهرباء,2,4.5,188,33.7,True,True,False,72.9,448.9,EGP,2026-02-26 10:58:18,2026-03-27 10:58:18
4323,user4323,Mona Youssef,01053435937,,minya,minya_city_1,True,خدمات منزليه,خدمات منزليه,16,3.9,272,89.1,True,False,False,0.0,0.0,EGP,2025-06-18 02:08:57,2025-07-07 02:08:57
3931,user3931,Mona Tawfik,01046273775,,ismailia,ismailia_city_3,True,كهرباء,كهرباء,24,2.4,145,41.9,False,False,False,120.1,177.2,EGP,2024-07-07 01:38:16,2024-08-06 01:38:16
1837,user1837,Mariam Yasser,01042953482,,qalyubia,qalyubia_city_2,True,كهرباء,كهرباء,9,1.0,272,90.2,True,True,False,113.3,309.4,EGP,2024-03-30 11:36:09,2024-04-29 11:36:09
4417,user4417,Sherif Yasser,01076428511,,cairo,cairo_city_3,True,خدمات منزليه,خدمات منزليه,20,3.4,92,39.4,True,False,False,0.0,255.2,EGP,2025-09-11 16:04:56,2025-09-28 16:04:56
696,user696,Tarek Shaker,01027162621,,sohag,sohag_city_1,True,نجاره,نجاره,22,1.1,254,89.3,True,True,True,61.4,361.2,EGP,2025-02-08 12:38:23,2025-02-27 12:38:23
3416,user3416,Sara Kamel,01072695253,,matrouh,matrouh_city_1,True,كهرباء,كهرباء,10,1.4,170,75.8,False,True,True,53.5,275.6,EGP,2025-02-09 15:19:33,2025-02-24 15:19:33
3322,user3322,Ahmed Yasser,01072727108,,suez,suez_city_1,True,خدمات منزليه,خدمات منزليه,9,1.4,182,46.9,True,True,False,185.2,393.5,EGP,2025-03-08 09:11:52,2025-03-29 09:11:52
2514,user2514,Ahmed Hamdy,01088347188,,damietta,damietta_city_3,True,خدمات منزليه,خدمات منزليه,4,2.5,131,57.8,True,True,False,147.1,0.0,EGP,2026-04-15 09:43:50,2026-04-26 09:43:50
4112,user4112,Ahmed Yasser,01029961112,user4112@example.com,beheira,beheira_city_2,True,سباكه,سباكه,10,1.3,263,38.2,True,False,True,74.1,191.5,EGP,2024-05-29 04:30:06,2024-06-03 04:30:06
1382,user1382,Sherif Shaker,01044942491,,asyut,asyut_city_1,True,نجاره,نجاره,3,1.0,51,31.9,False,False,False,164.7,141.4,EGP,2024-11-09 03:40:03,2024-11-11 03:40:03
4762,user4762,Emad Nabil,01043091057,user4762@example.com,sohag,sohag_city_3,True,نجاره,نجاره,3,1.2,55,81.9,True,True,False,0.0,0.0,EGP,2024-07-14 16:11:38,2024-07-31 16:11:38
1776,user1776,Maha Fouad,01077524762,user1776@example.com,qalyubia,qalyubia_city_1,True,كهرباء,كهرباء,11,3.7,233,36.8,True,False,False,166.0,135.0,EGP,2024-07-30 06:54:39,2024-08-07 06:54:39
917,user917,Tarek Tawfik,01066237786,,luxor,luxor_city_2,True,نجاره,نجاره,23,3.2,144,89.9,False,False,False,21.6,387.2,EGP,2025-11-27 16:37:44,2025-12-22 16:37:44
1357,user1357,Khaled Nabil,01066317377,user1357@example.com,qena,qena_city_2,True,نجاره,نجاره,15,2.1,108,58.7,True,True,True,0.0,130.3,EGP,2024-08-25 04:30:13,2024-09-06 04:30:13
2884,user2884,Amr Ibrahim,01010162044,user2884@example.com,suez,suez_city_3,True,كهرباء,كهرباء,21,2.3,159,57.9,True,False,False,132.7,50.7,EGP,2024-05-07 05:28:42,2024-05-11 05:28:42
1255,user1255,Sara Hamdy,01070826614,user1255@example.com,minya,minya_city_2,True,سباكه,سباكه,23,1.5,277,75.4,True,True,True,111.6,361.5,EGP,2024-10-18 15:45:45,2024-10-26 15:45:45
1324,user1324,Shaimaa Said,01095456101,,asyut,asyut_city_2,True,نجاره,نجاره,8,3.3,194,91.2,True,False,False,0.0,0.0,EGP,2025-01-04 04:56:39,2025-01-20 04:56:39
1141,user1141,Mostafa Mohamed,01047277197,user1141@example.com,aswan,aswan_city_3,True,نجاره,نجاره,13,3.8,266,33.2,True,True,False,0.0,50.9,EGP,2024-05-01 11:29:40,2024-05-23 11:29:40
167,user167,Hend Hassan,01079538491,user167@example.com,qalyubia,qalyubia_city_1,True,سباكه,سباكه,22,2.5,151,73.3,True,True,False,0.0,355.3,EGP,2025-11-03 01:10:43,2025-11-11 01:10:43
1801,user1801,Ibrahim Yasser,01042699596,user1801@example.com,dakahlia,dakahlia_city_1,True,نجاره,نجاره,15,2.3,187,46.4,True,True,True,129.0,337.1,EGP,2025-06-07 05:12:51,2025-07-01 05:12:51
1842,user1842,Hend Ibrahim,01034879238,user1842@example.com,aswan,aswan_city_3,True,سباكه,سباكه,8,3.7,85,30.8,True,True,False,22.5,317.3,EGP,2025-04-20 21:32:13,2025-05-15 21:32:13
923,user923,Mariam Shaker,01083722452,,dakahlia,dakahlia_city_1,True,سباكه,سباكه,21,2.1,170,74.2,True,False,False,0.0,117.2,EGP,2025-06-23 18:19:06,2025-06-26 18:19:06
3005,user3005,Sara Tawfik,01050105286,,minya,minya_city_3,True,خدمات منزليه,خدمات منزليه,20,1.1,173,87.4,False,False,False,159.2,372.6,EGP,2024-03-14 18:24:32,2024-03-23 18:24:32
3077,user3077,Dina Kamel,01048193828,user3077@example.com,beheira,beheira_city_2,True,نجاره,نجاره,5,2.1,210,89.5,True,True,False,120.1,350.4,EGP,2025-04-20 09:44:10,2025-04-28 09:44:10
344,user344,Sara Naguib,01088252116,user344@example.com,ismailia,ismailia_city_2,True,سباكه,سباكه,22,1.7,108,38.9,True,True,False,150.9,436.0,EGP,2025-10-12 05:15:35,2025-10-14 05:15:35
1532,user1532,Samar Khaled,01022550720,user1532@example.com,qena,qena_city_1,True,كهرباء,كهرباء,17,3.8,270,58.0,True,True,True,0.0,99.9,EGP,2024-05-25 05:17:50,2024-06-04 05:17:50
4419,user4419,Tarek Ibrahim,01036287663,,north_sinai,north_sinai_city_3,True,سباكه,سباكه,3,4.1,186,76.3,True,True,True,66.3,0.0,EGP,2024-01-01 15:31:13,2024-01-17 15:31:13
310,user310,Rania Ali,01092427773,user310@example.com,gharbia,gharbia_city_1,True,خدمات منزليه,خدمات منزليه,9,4.1,94,93.6,True,False,True,130.4,140.3,EGP,2026-03-28 19:25:23,2026-04-08 19:25:23
1531,user1531,Mostafa Hussein,01014914498,user1531@example.com,kafr_el_sheikh,kafr_el_sheikh_city_1,True,كهرباء,كهرباء,17,1.8,234,88.8,True,True,False,46.1,0.0,EGP,2024-12-08 21:29:28,2024-12-29 21:29:28
4052,user4052,Amany Hamdy,01063724381,user4052@example.com,qena,qena_city_2,True,كهرباء,كهرباء,21,4.1,136,30.1,True,True,True,107.8,386.0,EGP,2025-11-16 21:48:03,2025-11-27 21:48:03
4613,user4613,Noha Rashad,01044215768,,asyut,asyut_city_1,True,خدمات منزليه,خدمات منزليه,16,4.8,172,62.7,True,True,False,0.0,0.0,EGP,2024-06-11 15:02:35,2024-06-29 15:02:35
756,user756,Ali Fahmy,01052955238,user756@example.com,aswan,aswan_city_1,True,كهرباء,كهرباء,6,2.0,159,84.7,True,True,True,0.0,379.1,EGP,2024-02-12 05:00:55,2024-03-13 05:00:55
3586,user3586,Emad Fahmy,01062402501,user3586@example.com,gharbia,gharbia_city_2,True,سباكه,سباكه,15,4.8,278,38.4,False,True,True,182.3,334.4,EGP,2024-12-16 16:29:01,2025-01-10 16:29:01
865,user865,Hany Fouad,01029787096,user865@example.com,aswan,aswan_city_1,True,نجاره,نجاره,6,1.6,78,82.8,True,False,False,40.9,160.5,EGP,2025-04-06 02:23:02,2025-05-03 02:23:02
1741,user1741,Omar Ibrahim,01035977719,,aswan,aswan_city_3,True,كهرباء,كهرباء,3,1.4,174,74.7,True,False,True,90.5,182.4,EGP,2024-08-14 05:55:37,2024-08-28 05:55:37
3087,user3087,Mona Fouad,01099994804,,luxor,luxor_city_2,True,نجاره,نجاره,10,2.0,270,69.5,True,True,False,0.0,477.1,EGP,2024-09-24 21:50:42,2024-10-22 21:50:42
4448,user4448,Hany Adel,01022297845,user4448@example.com,kafr_el_sheikh,kafr_el_sheikh_city_2,True,كهرباء,كهرباء,8,1.1,94,98.4,True,True,True,123.6,0.0,EGP,2024-12-23 04:42:25,2024-12-23 04:42:25
3119,user3119,Sherif Said,01090057445,user3119@example.com,damietta,damietta_city_2,True,سباكه,سباكه,8,2.2,283,63.6,False,True,False,160.3,405.5,EGP,2024-12-19 22:56:35,2024-12-25 22:56:35
1168,user1168,Hany Said,01041562316,,damietta,damietta_city_3,True,كهرباء,كهرباء,25,4.4,270,96.0,True,False,True,54.3,142.6,EGP,2024-02-11 18:45:56,2024-02-14 18:45:56
813,user813,Hussein Fahmy,01071244438,user813@example.com,qena,qena_city_2,True,سباكه,سباكه,23,3.3,24,85.6,True,True,False,0.0,332.1,EGP,2024-03-01 17:11:11,2024-03-20 17:11:11
4817,user4817,Mostafa Fahmy,01097430561,user4817@example.com,damietta,damietta_city_2,True,خدمات منزليه,خدمات منزليه,23,2.5,299,62.4,True,True,False,0.0,0.0,EGP,2024-10-29 01:42:21,2024-10-30 01:42:21
4497,user4497,Mostafa Tawfik,01097574323,user4497@example.com,luxor,luxor_city_2,True,سباكه,سباكه,17,1.9,286,57.7,False,False,False,36.9,0.0,EGP,2025-01-22 02:33:55,2025-02-05 02:33:55
391,user391,Ghada Khaled,01099031246,user391@example.com,fayoum,fayoum_city_2,True,خدمات منزليه,خدمات منزليه,7,4.6,123,68.0,True,True,False,124.2,389.6,EGP,2024-05-22 19:58:43,2024-06-03 19:58:43
982,user982,Omar Said,01016923083,user982@example.com,sohag,sohag_city_1,True,خدمات منزليه,خدمات منزليه,9,2.1,150,71.1,True,True,False,0.0,69.0,EGP,2025-08-30 23:02:51,2025-09-04 23:02:51
841,user841,Tarek Naguib,01031791910,user841@example.com,giza,giza_city_2,True,نجاره,نجاره,11,4.6,127,31.0,True,True,False,0.0,70.9,EGP,2024-03-01 07:34:17,2024-03-28 07:34:17
3429,user3429,Hend Ibrahim,01094617850,user3429@example.com,aswan,aswan_city_1,True,سباكه,سباكه,1,1.5,253,94.9,False,True,True,52.3,424.1,EGP,2026-02-11 04:16:24,2026-02-16 04:16:24
2396,user2396,Amr Fouad,01020077458,user2396@example.com,suez,suez_city_2,True,خدمات منزليه,خدمات منزليه,25,4.8,85,46.9,False,True,True,146.2,0.0,EGP,2025-05-07 14:51:32,2025-05-14 14:51:32
1890,user1890,Ali Kamel,01066388658,user1890@example.com,qalyubia,qalyubia_city_1,True,سباكه,سباكه,14,2.8,197,85.6,True,False,False,103.7,344.1,EGP,2024-12-14 19:02:22,2024-12-20 19:02:22
1090,user1090,Fatma Shaker,01087207907,,damietta,damietta_city_3,True,نجاره,نجاره,13,4.7,179,74.7,True,False,False,181.4,326.2,EGP,2026-03-19 07:31:55,2026-04-05 07:31:55
4045,user4045,Mona Ibrahim,01082778537,user4045@example.com,port_said,port_said_city_1,True,خدمات منزليه,خدمات منزليه,21,3.4,260,36.6,False,False,False,156.2,121.2,EGP,2025-01-25 08:57:53,2025-02-18 08:57:53
505,user505,Sara Nabil,01056544010,,ismailia,ismailia_city_2,True,سباكه,سباكه,13,4.1,176,46.9,False,True,False,20.4,294.7,EGP,2026-01-31 02:01:13,2026-02-15 02:01:13
2759,user2759,Hussein Gamal,01041720243,user2759@example.com,kafr_el_sheikh,kafr_el_sheikh_city_2,True,خدمات منزليه,خدمات منزليه,18,1.9,69,99.4,True,False,False,196.5,141.5,EGP,2024-12-28 05:29:58,2025-01-18 05:29:58
2066,user2066,Karim Nabil,01071585442,user2066@example.com,qalyubia,qalyubia_city_1,True,كهرباء,كهرباء,7,4.6,105,52.2,True,False,False,35.9,0.0,EGP,2025-05-08 18:19:07,2025-06-04 18:19:07
4058,user4058,Laila Hamdy,01027741630,user4058@example.com,kafr_el_sheikh,kafr_el_sheikh_city_3,True,نجاره,نجاره,21,2.2,199,48.6,True,True,False,150.8,0.0,EGP,2026-04-16 02:33:54,2026-05-02 02:33:54
610,user610,Dina Hamdy,01064406548,user610@example.com,matrouh,matrouh_city_3,True,خدمات منزليه,خدمات منزليه,23,3.4,99,50.3,True,True,False,167.0,256.9,EGP,2024-02-07 22:12:00,2024-03-07 22:12:00
1944,user1944,Mostafa Fouad,01021180576,user1944@example.com,port_said,port_said_city_2,True,خدمات منزليه,خدمات منزليه,18,2.5,143,38.8,True,True,False,0.0,104.3,EGP,2024-11-12 15:57:12,2024-11-17 15:57:12
1706,user1706,Salma Adel,01062627379,,menofia,menofia_city_1,True,سباكه,سباكه,15,2.5,297,39.2,True,True,False,128.9,478.4,EGP,2025-10-19 20:16:27,2025-11-12 20:16:27
427,user427,Mostafa Tawfik,01084834795,user427@example.com,menofia,menofia_city_3,True,خدمات منزليه,خدمات منزليه,19,1.1,45,42.4,False,True,False,51.7,0.0,EGP,2025-09-09 10:09:52,2025-10-08 10:09:52
3557,user3557,Ali Rashad,01070692728,user3557@example.com,dakahlia,dakahlia_city_1,True,كهرباء,كهرباء,12,2.7,48,32.4,True,True,False,90.0,0.0,EGP,2025-12-23 15:46:04,2025-12-29 15:46:04
3279,user3279,Youssef Fahmy,01069842877,user3279@example.com,qena,qena_city_2,True,سباكه,سباكه,11,2.7,269,90.6,True,True,False,0.0,132.5,EGP,2025-02-27 12:14:23,2025-02-27 12:14:23
2772,user2772,Nadia Ali,01013695007,user2772@example.com,gharbia,gharbia_city_2,True,كهرباء,كهرباء,6,2.4,77,34.1,True,False,False,0.0,0.0,EGP,2025-03-10 20:17:07,2025-04-03 20:17:07
4336,user4336,Noha Adel,01055433146,,qalyubia,qalyubia_city_2,True,كهرباء,كهرباء,5,2.2,213,76.1,False,False,False,163.8,142.8,EGP,2025-01-24 17:18:46,2025-02-16 17:18:46
2237,user2237,Salma Hassan,01063598601,user2237@example.com,menofia,menofia_city_3,True,نجاره,نجاره,2,3.5,120,91.3,True,True,False,34.5,448.9,EGP,2025-06-09 20:19:11,2025-06-12 20:19:11
4399,user4399,Mostafa Shaker,01055587114,user4399@example.com,port_said,port_said_city_1,True,نجاره,نجاره,24,3.6,204,64.6,True,True,False,199.8,0.0,EGP,2025-04-11 03:39:33,2025-04-11 03:39:33
2756,user2756,Hassan Ahmed,01061269406,,alexandria,alexandria_city_3,True,نجاره,نجاره,20,4.0,189,47.5,True,True,True,36.4,67.6,EGP,2025-04-16 09:59:13,2025-04-27 09:59:13
578,user578,Tarek Ibrahim,01027435856,user578@example.com,damietta,damietta_city_1,True,سباكه,سباكه,23,2.0,60,33.3,True,True,False,175.6,368.5,EGP,2024-07-08 04:39:54,2024-08-04 04:39:54
4312,user4312,Samar Ali,01023629768,user4312@example.com,suez,suez_city_1,True,نجاره,نجاره,16,4.1,174,33.3,True,False,False,80.5,0.0,EGP,2024-01-27 23:53:36,2024-02-20 23:53:36
4017,user4017,Maha Naguib,01059156621,,alexandria,alexandria_city_3,True,سباكه,سباكه,16,1.7,147,91.6,False,True,False,122.6,191.7,EGP,2025-01-23 16:24:25,2025-02-02 16:24:25
4698,user4698,Hend Fouad,01048478350,,qalyubia,qalyubia_city_1,True,سباكه,سباكه,11,2.0,229,62.9,True,True,True,62.8,350.1,EGP,2024-02-10 19:45:29,2024-02-20 19:45:29
2363,user2363,Ali Mostafa,01097914631,user2363@example.com,sharqia,sharqia_city_1,True,كهرباء,كهرباء,14,1.8,12,58.0,True,True,False,0.0,329.7,EGP,2024-09-30 13:30:45,2024-10-27 13:30:45
2089,user2089,Mohamed Naguib,01057849601,user2089@example.com,menofia,menofia_city_2,True,كهرباء,كهرباء,15,1.8,79,41.9,True,False,False,40.0,289.8,EGP,2026-01-03 11:23:36,2026-01-27 11:23:36
44,user44,Omar Rashad,01076354180,user44@example.com,giza,giza_city_2,True,نجاره,نجاره,10,2.0,103,71.7,True,True,False,130.1,58.7,EGP,2025-10-05 19:28:50,2025-10-14 19:28:50
446,user446,Ibrahim Fouad,01066249702,user446@example.com,port_said,port_said_city_2,True,كهرباء,كهرباء,21,2.1,101,86.6,False,True,False,170.7,65.3,EGP,2025-07-22 10:38:28,2025-08-02 10:38:28
2746,user2746,Ahmed Khaled,01055136492,,alexandria,alexandria_city_3,True,كهرباء,كهرباء,3,3.7,163,91.5,True,True,True,134.3,0.0,EGP,2026-01-25 19:37:39,2026-02-05 19:37:39
798,user798,Shaimaa Shaker,01013317620,,sohag,sohag_city_2,True,نجاره,نجاره,13,4.9,252,30.4,True,False,False,172.4,0.0,EGP,2025-07-24 21:50:17,2025-07-30 21:50:17
875,user875,Hany Ali,01086857173,user875@example.com,suez,suez_city_3,True,كهرباء,كهرباء,15,1.6,43,91.6,True,True,False,0.0,168.2,EGP,2026-03-02 20:48:05,2026-03-30 20:48:05
1977,user1977,Mona Said,01070161332,,suez,suez_city_1,True,نجاره,نجاره,15,3.7,213,37.3,True,True,False,0.0,287.4,EGP,2025-07-18 07:47:31,2025-07-28 07:47:31
839,user839,Hassan Shaker,01072982807,,ismailia,ismailia_city_2,True,نجاره,نجاره,7,4.6,254,99.6,True,True,False,171.0,238.7,EGP,2026-01-16 23:10:34,2026-01-19 23:10:34
2239,user2239,Aya Fouad,01017610836,user2239@example.com,menofia,menofia_city_2,True,خدمات منزليه,خدمات منزليه,10,3.6,253,43.6,True,True,False,0.0,253.7,EGP,2025-03-08 15:49:33,2025-03-17 15:49:33
1917,user1917,Mahmoud Gamal,01090297666,user1917@example.com,alexandria,alexandria_city_2,True,خدمات منزليه,خدمات منزليه,22,2.8,213,32.8,True,False,False,163.1,298.5,EGP,2025-03-28 14:14:32,2025-04-08 14:14:32
4580,user4580,Ibrahim Adel,01051057715,user4580@example.com,kafr_el_sheikh,kafr_el_sheikh_city_1,True,خدمات منزليه,خدمات منزليه,10,4.0,128,95.0,False,True,False,147.1,488.4,EGP,2024-07-29 19:54:36,2024-08-02 19:54:36
1792,user1792,Hussein Youssef,01078116890,user1792@example.com,dakahlia,dakahlia_city_1,True,خدمات منزليه,خدمات منزليه,15,1.2,53,95.1,True,True,False,189.9,225.4,EGP,2024-06-03 22:11:56,2024-06-20 22:11:56
2312,user2312,Dina Hamdy,01044828170,user2312@example.com,alexandria,alexandria_city_3,True,كهرباء,كهرباء,12,1.5,86,31.9,False,True,True,65.9,0.0,EGP,2025-03-11 20:19:55,2025-04-09 20:19:55
395,user395,Mostafa Hatem,01038611881,user395@example.com,fayoum,fayoum_city_1,True,خدمات منزليه,خدمات منزليه,2,2.6,215,74.4,True,True,True,56.2,0.0,EGP,2024-04-11 16:57:59,2024-04-17 16:57:59
1989,user1989,Mariam Hamdy,01059786086,,beni_suef,beni_suef_city_2,True,سباكه,سباكه,24,4.2,126,75.8,False,True,False,0.0,0.0,EGP,2025-12-12 04:48:38,2026-01-10 04:48:38
1019,user1019,Sara Naguib,01046006180,,kafr_el_sheikh,kafr_el_sheikh_city_3,True,سباكه,سباكه,17,4.2,99,82.2,True,True,True,165.2,194.8,EGP,2025-09-20 11:04:03,2025-10-14 11:04:03
971,user971,Ahmed Ahmed,01029795314,user971@example.com,sharqia,sharqia_city_2,True,كهرباء,كهرباء,2,3.3,20,40.6,True,False,False,34.8,0.0,EGP,2025-05-06 16:32:43,2025-05-19 16:32:43
3338,user3338,Laila Shaker,01098606079,user3338@example.com,luxor,luxor_city_3,True,كهرباء,كهرباء,15,3.2,270,80.2,True,True,False,163.3,331.2,EGP,2024-03-27 04:28:44,2024-03-31 04:28:44
4807,user4807,Laila Ibrahim,01010062107,user4807@example.com,damietta,damietta_city_2,True,خدمات منزليه,خدمات منزليه,23,2.9,221,54.2,True,False,False,0.0,393.4,EGP,2026-01-28 20:39:57,2026-01-30 20:39:57
1822,user1822,Yasmin Mostafa,01036344669,user1822@example.com,north_sinai,north_sinai_city_1,True,سباكه,سباكه,5,4.3,69,55.3,True,True,True,0.0,0.0,EGP,2024-04-12 14:06:43,2024-04-27 14:06:43
410,user410,Sara Khaled,01089134873,user410@example.com,suez,suez_city_1,True,كهرباء,كهرباء,19,2.9,212,82.2,True,True,False,87.7,0.0,EGP,2025-07-22 06:42:25,2025-07-22 06:42:25
1669,user1669,Ali Youssef,01021977132,user1669@example.com,sohag,sohag_city_2,True,كهرباء,كهرباء,22,1.2,252,91.8,True,True,False,0.0,389.5,EGP,2024-08-04 21:58:19,2024-08-11 21:58:19
1691,user1691,Mohamed Hassan,01045702503,,gharbia,gharbia_city_1,True,نجاره,نجاره,18,4.6,145,70.2,True,False,False,78.2,391.6,EGP,2026-01-07 21:24:36,2026-01-13 21:24:36
2392,user2392,Mostafa Shaker,01067105228,,menofia,menofia_city_1,True,سباكه,سباكه,4,4.4,125,49.1,True,True,True,51.2,179.0,EGP,2024-04-03 01:44:43,2024-04-10 01:44:43
1372,user1372,Aya Mohamed,01053325981,user1372@example.com,menofia,menofia_city_1,True,خدمات منزليه,خدمات منزليه,12,1.4,64,56.6,True,False,True,152.6,287.7,EGP,2025-12-05 05:29:50,2025-12-24 05:29:50
2584,user2584,Ali Shaker,01028095485,,minya,minya_city_2,True,خدمات منزليه,خدمات منزليه,22,4.5,108,96.7,True,False,False,0.0,64.5,EGP,2025-11-28 04:18:58,2025-12-24 04:18:58
4232,user4232,Hany Said,01030899550,,giza,giza_city_2,True,خدمات منزليه,خدمات منزليه,7,4.5,197,94.5,False,True,True,197.0,0.0,EGP,2024-06-01 14:41:44,2024-06-26 14:41:44
475,user475,Shaimaa Hussein,01082963514,user475@example.com,fayoum,fayoum_city_2,True,كهرباء,كهرباء,9,4.7,188,39.0,True,False,True,0.0,309.5,EGP,2026-04-23 02:35:34,2026-05-05 02:35:34
1850,user1850,Hany Hamdy,01027724374,user1850@example.com,sohag,sohag_city_2,True,نجاره,نجاره,9,3.3,259,34.1,True,True,False,132.2,0.0,EGP,2024-08-17 06:28:33,2024-08-20 06:28:33
569,user569,Amr Said,01044488013,,giza,giza_city_2,True,نجاره,نجاره,11,1.6,46,30.3,True,False,False,0.0,277.0,EGP,2025-01-26 13:08:29,2025-02-02 13:08:29
4124,user4124,Samar Fahmy,01082761567,user4124@example.com,fayoum,fayoum_city_2,True,خدمات منزليه,خدمات منزليه,1,4.4,77,34.7,True,True,False,37.9,65.3,EGP,2026-02-01 15:39:05,2026-02-05 15:39:05
1690,user1690,Sherif Tawfik,01068627491,user1690@example.com,asyut,asyut_city_1,True,كهرباء,كهرباء,2,4.6,279,49.9,True,True,False,73.9,473.7,EGP,2025-11-13 16:51:41,2025-12-09 16:51:41
1286,user1286,Mariam Omar,01058924311,user1286@example.com,asyut,asyut_city_3,True,سباكه,سباكه,6,1.7,38,96.7,False,False,False,165.2,0.0,EGP,2025-02-10 05:08:19,2025-03-09 05:08:19
286,user286,Hany Nabil,01015910667,user286@example.com,damietta,damietta_city_3,True,خدمات منزليه,خدمات منزليه,16,1.9,83,73.4,False,True,True,165.5,308.0,EGP,2024-06-28 03:56:54,2024-07-06 03:56:54
1881,user1881,Reem Hatem,01076627264,user1881@example.com,asyut,asyut_city_2,True,خدمات منزليه,خدمات منزليه,5,3.9,181,83.1,True,True,False,198.4,134.6,EGP,2025-04-25 07:19:13,2025-05-16 07:19:13
473,user473,Ali Mostafa,01081988124,user473@example.com,aswan,aswan_city_3,True,نجاره,نجاره,3,2.8,196,74.5,True,False,False,0.0,60.4,EGP,2024-04-03 06:54:48,2024-05-03 06:54:48
1309,user1309,Mariam Hatem,01038788785,user1309@example.com,beni_suef,beni_suef_city_1,True,خدمات منزليه,خدمات منزليه,13,1.5,137,91.4,True,True,False,58.4,0.0,EGP,2026-03-01 07:24:36,2026-03-05 07:24:36
3571,user3571,Tarek Rashad,01041710030,user3571@example.com,qalyubia,qalyubia_city_3,True,خدمات منزليه,خدمات منزليه,25,4.2,75,53.6,True,True,True,161.2,144.9,EGP,2024-02-10 01:50:47,2024-03-09 01:50:47
1530,user1530,Mahmoud Hussein,01081803895,user1530@example.com,sharqia,sharqia_city_1,True,سباكه,سباكه,1,1.3,220,48.0,False,True,False,186.9,162.0,EGP,2025-09-30 01:19:18,2025-10-09 01:19:18
3881,user3881,Fatma Fahmy,01089939646,user3881@example.com,beni_suef,beni_suef_city_2,True,كهرباء,كهرباء,18,2.3,94,34.3,True,True,False,38.9,0.0,EGP,2026-03-24 23:07:06,2026-04-17 23:07:06
4398,user4398,Sherif Fahmy,01020217473,user4398@example.com,damietta,damietta_city_1,True,نجاره,نجاره,7,1.9,196,83.4,True,False,False,29.6,452.7,EGP,2025-11-07 16:05:33,2025-12-03 16:05:33
3061,user3061,Maha Youssef,01075913491,user3061@example.com,sohag,sohag_city_3,True,خدمات منزليه,خدمات منزليه,23,1.1,280,94.6,True,True,False,92.8,0.0,EGP,2026-01-15 01:05:00,2026-01-24 01:05:00
1426,user1426,Hend Fouad,01089129551,user1426@example.com,aswan,aswan_city_2,True,سباكه,سباكه,6,2.4,247,60.8,True,False,True,104.2,245.6,EGP,2025-12-30 23:35:05,2026-01-17 23:35:05
531,user531,Omar Ali,01072395893,,gharbia,gharbia_city_3,True,سباكه,سباكه,16,3.0,21,36.1,True,True,False,0.0,108.7,EGP,2025-03-27 06:10:47,2025-03-31 06:10:47
1216,user1216,Sherif Yasser,01046948576,,beni_suef,beni_suef_city_2,True,سباكه,سباكه,25,4.4,56,59.7,False,True,True,0.0,209.9,EGP,2025-04-10 11:17:13,2025-04-29 11:17:13
4314,user4314,Emad Youssef,01095058581,user4314@example.com,beheira,beheira_city_3,True,خدمات منزليه,خدمات منزليه,3,3.8,102,82.3,True,True,False,146.1,255.4,EGP,2025-04-19 02:15:18,2025-04-27 02:15:18
3483,user3483,Mohamed Ali,01026498529,user3483@example.com,qalyubia,qalyubia_city_1,True,كهرباء,كهرباء,10,3.4,274,56.8,True,True,False,87.5,497.6,EGP,2025-05-02 20:22:52,2025-05-08 20:22:52
4125,user4125,Youssef Adel,01053688248,,ismailia,ismailia_city_1,True,خدمات منزليه,خدمات منزليه,7,3.5,257,98.8,True,True,False,59.2,372.7,EGP,2025-08-17 16:09:04,2025-08-21 16:09:04
1958,user1958,Aya Shaker,01091192063,,fayoum,fayoum_city_1,True,خدمات منزليه,خدمات منزليه,14,5.0,163,94.7,True,True,False,89.9,329.9,EGP,2025-02-16 00:09:33,2025-03-05 00:09:33
